station_id,station_name,oct,nov,dec,jan,feb,mar,apr,may,jun,jul,aug,sep
CES,CHICO UNIV FARM,2.55,3.23,4.4,3.38,3.67,5.53,0.28,3.97,1.91,0.0,0.0,0.0
CNL,CHINA LAKE ARMITAGE,0.72,0.01,2.09,0.2,0.34,0.44,0.0,0.0,0.0,0.02,0.05,0.11
CLN,COALINGA,0.04,0.33,1.63,1.32,0.14,2.28,0.05,0.24,0.05,0.0,0.0,0.01
CLF,COLFAX,5.81,6.84,13.11,1.13,4.22,16.07,1.56,2.01,2.27,0.0,0.0,0.0
CTT,COTTONWOOD GATES,0.27,0.37,5.38,0.13,0.68,1.4,0.0,0.0,0.0,0.81,0.01,0.29
COV,COVELO 1 NNE,8.45,4.36,10.52,2.2,3.9,12.12,,3.36,1.19,0.02,0.0,0.1
CRC,CROOKED CREEK (LONG VALLEY),2.52,0.53,6.79,0.04,1.61,3.49,0.3,0.35,0.08,0.66,0.05,0.23
CUY,CUYAMACA DAM,5.2,4.97,13.66,2.61,8.46,4.81,0.84,1.97,0.11,1.32,0.0,
DVS,DAVIS 2WSW,0.91,2.11,5.49,1.89,3.47,6.35,,0.96,1.73,0.0,0.0,0.01
DSB,DE SABLA (PG&E),8.52,8.69,19.14,2.63,12.72,21.25,2.06,8.0,3.3,0.0,0.0,0.09
DTV,DEATH VALLEY,0.13,0.02,0.47,0.08,0.14,0.1,0.0,0.07,0.0,0.27,0.53,0.09
DMS,DONNER MEM ST PARK,,5.52,13.68,5.38,5.56,14.95,3.27,3.02,2.78,0.18,0.0,1.65
DWV,DOWNIEVILLE,8.51,10.6,21.46,2.67,10.2,22.69,5.49,5.21,3.78,0.0,0.0,0.39
DYL,DOYLE,3.67,1.1,3.27,0.12,2.08,2.55,0.37,0.64,2.22,0.0,0.0,0.19
DNM,DUNSMUIR TREATMENT PLANT,8.02,5.92,19.14,2.03,8.03,22.13,2.86,2.93,2.43,0.24,0.0,0.13
EGL,EAGLE CREEK,2.22,5.61,22.42,2.63,5.61,9.53,2.52,4.52,0.21,0.92,0.34,1.24
EPK,EAST PARK RESERVOIR,0.72,,,,,,,,,,,
ELC,EL CAPITAN DAM,3.74,2.23,9.36,0.73,5.04,2.76,0.54,1.57,0.15,0.1,0.0,0.12
ERY,ELLERY LAKE,6.16,1.78,6.77,2.93,2.17,4.78,1.31,3.9,0.86,0.87,0.0,0.4
ELS,ELSINORE,1.61,1.06,11.67,0.7,3.08,2.96,0.46,0.47,0.07,0.09,0.09,0.03
ENG,ENGLEBRIGHT (USACE),4.59,5.26,12.29,1.98,7.09,11.77,1.27,2.35,1.58,0.0,0.0,0.01
ERK,EUREKA WOODLEY ISLAND,4.26,4.69,10.08,2.23,3.62,11.88,4.07,1.43,1.29,0.17,0.04,0.37
FRF,FAIRFIELD,2.38,2.5,7.13,0.55,4.26,5.05,0.39,0.96,1.21,0.0,0.0,
FMT,FAIRMONT,2.06,1.24,7.14,0.49,3.68,6.89,0.36,0.4,0.06,0.0,0.0,0.0
NIC,FEATHER RIVER NEAR NICOLAUS,1.28,2.69,6.38,0.97,3.67,7.07,0.09,1.79,1.57,0.0,0.0,0.0
FDD,FIDDLETOWN,5.21,7.03,12.72,2.73,6.35,13.35,1.48,3.82,3.21,0.0,0.0,0.13
FLR,FLORENCE LAKE (SCE),6.63,2.29,5.74,1.75,0.68,6.58,0.77,1.19,1.45,3.41,0.0,1.47
FLD,FOLSOM DAM - FOLSOM POINT (DYKE 8),,3.14,6.3,1.78,4.64,7.6,0.51,2.21,1.73,0.0,0.35,0.0
FRH,FORESTHILL R S,9.31,9.34,20.93,3.2,7.3,21.5,2.98,4.61,3.9,0.0,0.0,0.01
FBW,FORT BIDWELL,2.44,2.3,5.56,1.17,1.29,5.6,3.86,1.29,1.07,0.0,0.0,0.0
FJN,FORT JONES RS,3.25,2.64,4.94,1.08,1.53,5.13,0.77,1.76,1.6,0.36,0.0,0.13
FRR,FORT ROSS,5.86,4.22,,0.91,4.51,5.55,1.06,2.38,1.94,,,0.15
FRO,FRESNO WB AIRPORT,0.44,1.8,5.92,1.72,1.6,3.46,0.32,0.35,1.91,0.0,0.0,0.0
GAS,GASQUET RANGER STATION,8.4,12.42,25.0,4.91,9.53,26.47,10.25,4.67,1.62,0.39,0.0,0.34
GLK,GEM LAKE,2.13,1.18,,,3.15,3.0,0.47,1.02,1.93,0.28,0.0,0.79
GRG,GEORGETOWN RS (USFS),8.9,10.85,17.65,2.71,5.57,22.82,2.67,4.79,4.33,0.0,0.0,0.01
GNF,GIANT FOREST (USACE),3.6,6.8,24.6,3.4,5.5,5.84,4.75,4.08,1.2,1.6,0.9,0.0
GLV,GLENVILLE FS,0.57,1.19,0.43,1.69,2.13,4.93,0.37,2.05,0.21,0.0,0.09,0.1
GRO,GRANT GROVE,4.59,5.9,21.17,3.56,7.54,12.99,1.4,3.47,0.84,0.0,0.19,0.77
GSV,GRASS VALLEY,8.58,8.63,17.26,2.8,7.02,19.6,2.53,3.53,2.41,0.0,0.0,0.0
GNV,GREENVILLE RS,,,,,,,,,,,,
GVL,GROVELAND R S,5.11,4.12,22.8,2.63,2.1,14.14,1.23,3.47,3.5,0.0,0.0,
GHS,GROVER HOT SPRINGS,3.95,3.15,3.1,0.66,4.96,3.29,0.21,0.9,1.4,0.29,0.0,0.56
HWE,HAIWEE,1.12,0.14,5.01,0.26,1.03,2.15,0.0,0.03,0.0,0.08,0.02,0.08
HND,HANFORD REFINERY,0.76,1.24,5.29,0.88,0.96,2.7,0.32,0.41,0.91,0.04,0.0,0.0
HAP,HAPPY CAMP RS,4.35,6.33,14.47,2.73,4.95,13.1,3.01,1.89,1.0,0.22,0.0,0.28
HRR,HARRISON GULCH RS,0.89,,,,,,,,,,,
HSD,HENSHAW DAM,2.4,2.91,15.24,1.93,7.7,4.01,0.54,1.0,0.04,0.16,0.01,0.29
HTH,HETCH HETCHY,8.53,7.85,14.64,2.4,5.54,13.14,1.81,3.21,3.56,0.0,0.08,1.99
HCK,HOCKETT MEADOW (USACE),1.61,6.22,13.21,12.11,1.95,15.72,2.05,3.83,0.62,2.95,0.44,4.72
HLS,HOLLISTER,0.8,2.11,2.02,2.3,2.88,3.03,0.25,0.81,0.33,0.0,0.0,0.0
HOO,HOOPA,,8.8,9.0,2.8,5.3,16.6,4.4,2.5,1.4,,0.0,0.1
HSS,HOSSACK,2.4,8.64,24.21,2.65,6.04,,,,0.42,0.0,0.0,0.0
IMP,IMPERIAL VALLEY,1.37,0.0,0.47,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.09
IPN,INDEPENDENCE,0.2,0.2,7.21,0.03,0.27,0.19,0.07,0.09,0.0,0.06,0.0,0.15
ISB,ISABELLA DAM,0.88,1.66,11.82,0.76,1.16,1.91,0.09,0.86,0.0,0.52,0.0,0.34
JNL,JUNCAL DAM,1.95,2.45,14.04,1.73,5.09,10.64,0.08,1.18,0.52,,0.0,0.0
KP3,KERN PH 3,0.0,1.73,12.5,2.92,1.2,2.33,0.1,0.76,0.01,0.0,0.19,0.0
KR3,KERN R INTAKE NO. 3,0.54,1.8,12.47,2.92,2.36,4.46,0.0,,,,,
OLS,KLAMATH RIVER AT ORLEANS,9.03,6.01,14.04,3.12,4.48,13.05,4.87,2.36,1.78,0.12,0.0,0.2
LGB,LAGUNA BEACH,3.07,0.63,11.05,0.72,1.37,2.12,0.24,0.36,0.04,0.0,,0.03
LGT,LAGUNITAS LAKE,7.43,5.36,16.4,3.3,9.08,19.84,,,3.47,0.0,0.0,0.02
ARR,LAKE ARROWHEAD,2.52,,,1.1,,,,,,,0.0,0.37
LPA,LAKE PALMDALE,,,,,,,,,,,,
SBN,LAKE SABRINA,1.87,1.5,7.16,0.04,1.74,3.6,0.48,0.11,0.22,0.31,0.0,
LNC,LANCASTER FSS FAA,,,,,,,,,,,,
LMC,LEMON COVE,1.5,2.34,8.74,1.9,1.31,4.66,0.53,0.42,0.45,0.0,0.0,0.01
LND,LINDSAY,0.88,2.27,8.11,1.56,1.83,4.04,0.71,0.48,0.38,0.0,0.03,0.02
LDG,LODGEPOLE,3.17,6.46,27.04,3.56,7.77,13.5,2.6,3.48,1.06,1.78,0.06,0.6
LCC,LOS ANGELES CIVIC CENTER,0.94,0.53,10.23,0.79,3.29,3.96,0.0,0.45,0.0,0.0,0.0,0.0
LAN,LOS ANGELES-WSO AIRPORT,1.56,0.59,8.83,0.81,1.47,4.04,0.0,0.53,0.02,0.0,0.0,0.01
LSB,LOS BANOS,0.54,1.55,3.92,1.61,1.53,2.32,0.09,0.34,0.7,0.0,0.0,0.0
LYT,LYTLE CREEK R S,1.62,,,,,,,,,,,
MDR,MADERA,0.21,2.03,4.14,1.88,1.5,4.17,0.24,0.42,1.31,0.0,0.0,0.0
MRP,MARIPOSA RANGER STATION,0.56,5.36,13.8,3.54,5.72,10.39,0.41,2.46,1.7,0.0,0.0,0.0
MKV,MARKLEEVILLE,0.84,,,,,,,,,,,
MLD,MCCLOUD,5.12,3.75,12.41,1.33,6.37,23.18,2.66,2.17,2.61,0.2,0.0,0.18
MFS,MERCED,1.08,2.02,3.33,1.47,1.87,4.26,0.26,0.8,0.85,0.0,,
MNR,MINERAL (OBSERVER),7.09,7.15,15.29,1.45,8.28,15.95,4.37,4.96,2.2,0.0,0.0,0.0
MCN,MOCCASIN,3.82,5.5,10.13,2.88,6.6,13.35,1.54,3.43,3.72,0.0,0.0,0.0
MDE,MODESTO IRRIG DISTRICT OFFICE,0.7,1.96,4.02,1.24,2.59,3.16,0.02,0.61,1.36,0.0,0.0,0.0
MTY,MONTEREY AIRPORT,,,,,,,,,,,,
HML,MOUNT HAMILTON,2.51,4.87,6.9,1.65,5.13,8.14,1.03,1.94,1.52,0.0,0.0,0.0
MSC,MOUNT SHASTA CITY,4.77,2.97,12.84,0.83,6.8,16.14,1.37,3.23,1.54,0.26,0.0,0.31
WLS,MOUNT WILSON NO 2,2.27,1.89,15.71,0.55,4.84,6.11,0.03,0.49,0.07,0.1,0.25,0.19
MNH,MOUNTAIN HOME,1.7,7.22,20.2,2.2,6.91,11.0,1.62,3.01,0.11,0.82,0.32,0.74
MTP,MOUNTAIN PASS,0.1,,,,,,,,,,,
NSH,NAPA FIRE DEPARTMENT,3.71,3.05,8.64,1.28,4.27,8.95,0.59,1.89,2.61,0.0,,0.0
NDL,NEEDLES,0.46,0.0,1.21,0.0,0.72,0.08,0.09,0.45,0.0,0.17,0.04,1.1
NVD,NEVADA CITY,8.5,11.37,20.33,3.29,7.04,26.9,3.14,4.24,2.63,0.0,0.0,0.03
EXC,NEW EXCHEQUER-LK MCCLURE,1.52,3.43,7.63,2.02,3.83,7.35,0.72,1.44,2.03,0.0,0.0,0.01
NLD,NILAND,0.35,0.0,0.67,0.0,0.7,0.0,0.0,0.0,,0.0,,0.27
NFR,NORTH FORK R S,6.44,4.06,16.56,6.64,6.75,13.07,1.49,2.87,2.37,0.0,0.0,0.03
OSM,OCEANSIDE MARINA,3.61,0.64,5.82,1.5,1.19,2.02,0.05,0.99,0.13,0.06,0.0,0.79
ORL,ORLAND,2.38,1.33,4.93,1.31,2.5,5.79,,2.02,1.23,0.0,0.0,0.02
OXN,OXNARD,2.23,1.0,9.16,0.78,2.31,6.03,0.07,0.5,0.15,0.0,0.0,0.03
PCF,PACIFIC HOUSE (OBSERVER),9.97,10.11,17.43,2.8,8.81,21.08,3.54,4.99,2.7,0.0,0.0,0.77
PMS,PALM SPRINGS,0.4,0.04,3.72,0.14,1.33,0.13,0.0,0.02,0.0,0.35,0.0,0.57
PNH,PANOCHE 2W,0.67,1.17,3.72,1.65,2.99,3.43,0.25,0.53,0.28,0.0,0.0,0.0
PSC,PASCOES,2.1,5.8,24.7,1.3,0.3,15.5,1.2,3.9,1.2,1.1,0.5,0.2
PNF,PINE FLAT DAM,2.06,3.58,12.13,2.5,2.72,6.1,0.64,1.09,2.01,0.05,0.0,0.0
PCV,PLACERVILLE,5.68,6.63,12.92,2.57,,,,3.76,3.51,0.0,0.0,0.06
PLE,PLUMAS EUREKA PARK,7.9,8.7,14.9,1.8,10.8,12.4,,3.6,0.6,0.1,0.0,1.4
PRT,PORTOLA,3.72,3.81,7.4,0.72,4.71,8.34,1.22,0.99,1.25,0.0,0.0,0.11
QNC,QUINCY RS (USFS),3.75,6.06,13.82,1.6,9.11,16.02,2.57,3.04,2.66,0.0,0.0,0.1
RBF,RED BLUFF,2.08,1.27,5.55,1.47,2.57,5.44,0.65,1.59,0.9,0.0,0.0,0.04
RGC,ROGERS CAMP,2.1,6.72,21.61,2.43,5.33,8.65,2.72,3.63,0.32,1.03,0.9,1.24
HEA,RUSSIAN RIVER NEAR HEALDSBURG,5.08,3.86,10.79,2.73,6.27,,,,,,0.0,0.0
SCR,SACRAMENTO WB CITY,1.43,2.39,5.55,1.36,3.39,7.0,0.08,1.4,1.14,0.0,0.0,0.0
SGH,SAGEHEN CREEK,0.36,6.73,13.15,0.99,7.79,13.35,2.78,2.44,2.65,0.03,0.0,0.76
SAP,SALINAS NO2,0.65,2.22,3.53,1.49,3.24,3.16,0.21,0.72,0.34,0.0,0.0,0.02
SDG,SAN DIEGO NWS-LINDBERGH FIELD,2.18,0.88,5.0,0.3,2.1,1.46,0.26,0.36,0.03,0.0,0.0,0.13
SFF,SAN FRANCISCO WB AP,1.81,3.1,5.69,0.94,4.79,5.7,0.33,0.47,1.49,0.0,0.0,0.01
SLO,SAN LUIS OBISPO POLY,1.7,1.85,9.66,2.56,3.7,7.97,0.28,1.12,1.34,0.03,0.0,0.01
ANA,SANTA ANA FIRE STA,2.66,1.36,10.1,1.02,1.91,1.81,0.0,0.45,0.03,0.0,0.0,0.06
SBR,SANTA BARBARA SANITATION,2.0,1.57,10.36,1.19,3.8,7.5,0.01,0.55,1.43,0.0,0.0,0.0
CRZ,SANTA CRUZ,3.16,4.01,9.37,2.19,5.75,10.87,0.66,1.53,2.35,0.01,0.06,0.05
SRO,SANTA ROSA,5.14,3.13,8.38,1.68,5.71,10.44,0.66,2.41,1.62,0.0,0.0,0.01
SCA,SCOTIA,4.16,4.94,14.02,1.73,5.7,15.08,3.89,2.34,1.11,0.24,0.01,0.19
SRR,SIERRAVILLE RS (USFS),4.58,3.27,8.81,0.75,3.5,9.03,1.29,0.93,2.23,0.0,0.0,0.91
SLP,SLY PARK,9.3,9.68,16.94,2.96,5.47,17.71,2.13,5.24,2.2,0.0,0.0,0.77
SSG,SODA SPRINGS 1 E,11.73,10.63,21.06,1.73,8.27,15.83,5.55,4.45,4.02,0.0,0.0,1.26
SOR,SONORA RS,4.8,7.45,10.55,2.49,5.66,12.65,0.53,2.61,1.87,0.0,0.0,0.0
SEY,SOUTH ENTRANCE YOSEMITE,6.41,1.22,14.27,2.67,5.52,12.12,1.05,2.58,2.55,,0.0,
SLK,SOUTH LAKE,1.97,1.34,9.26,3.01,0.47,5.87,1.1,1.1,0.08,1.46,0.0,
SGV,SPRINGVILLE TULE POWERPLANT,1.96,4.81,17.32,1.58,3.35,5.38,1.16,1.22,0.56,0.21,0.0,0.06
SNH,STANDISH HICKEY PARK,10.49,6.03,18.2,,,,,,,,,
STK,STOCKTON FIRE STATION 4,1.38,2.37,6.01,0.0,3.09,4.63,0.01,0.73,0.29,0.0,0.0,0.0
STG,STONY GORGE RESERVOIR,4.33,1.05,4.67,1.71,1.99,6.12,0.17,1.18,2.56,0.0,0.0,0.03
STV,STRAWBERRY VALLEY,11.95,15.16,26.65,3.2,13.1,29.3,5.54,6.04,3.27,0.0,0.0,0.2
SCC,SUCCESS DAM,1.37,1.98,9.2,1.63,1.36,3.56,0.72,0.58,0.25,0.0,0.06,0.0
SSN,SUSANVILLE,,,,0.23,2.46,3.3,0.47,0.6,2.3,0.0,0.0,0.1
TAC,TAHOE CITY (NWS),7.63,6.78,11.4,0.84,5.75,12.73,2.0,2.04,2.12,0.03,0.0,0.46
TRM,TERMINUS DAM,3.57,3.74,9.7,1.92,1.5,4.68,0.66,0.43,0.42,0.0,0.0,0.0
3RV,THREE RIVERS PH NO 1,1.01,4.07,12.27,2.01,3.11,6.64,0.84,1.39,0.86,0.15,0.0,0.0
TCR,TRACY CARBONA,0.75,1.46,2.78,0.74,2.38,3.2,0.11,0.29,2.07,0.0,0.0,0.0
TKE,TRUCKEE RS (OBS),5.9,4.9,9.4,0.9,8.0,10.2,1.3,1.69,1.87,,,
29P,TWENTYNINE PALMS,0.75,0.0,0.77,0.0,0.5,0.12,0.02,0.0,0.0,0.53,0.0,0.2
UKH,UKIAH,7.97,3.26,9.12,2.21,4.94,12.6,0.69,2.47,1.99,0.0,0.0,0.0
VNT,VINTON,2.64,1.46,4.82,0.31,3.31,3.93,0.56,0.82,2.93,0.38,0.0,0.28
VSL,VISALIA,0.67,1.33,6.33,1.24,0.95,2.37,0.36,0.34,0.6,0.0,0.0,0.0
WSC,WASCO,0.0,0.72,6.02,0.4,0.31,1.37,0.38,0.32,0.81,0.0,0.0,0.0
WTW,WATSONVILLE WATER,1.62,3.23,6.67,2.01,4.65,7.88,0.27,,1.11,0.01,0.03,0.0
WVR,WEAVERVILLE RS,9.15,4.51,9.44,2.5,3.01,10.74,2.25,3.15,2.2,0.28,0.0,0.09
WPT,WEST POINT,6.76,8.07,16.91,2.81,6.27,14.58,1.89,3.85,2.68,0.0,0.0,0.11
WDL,WOODLAND 1 WNW,1.13,2.67,6.49,1.68,3.97,6.67,0.1,1.18,2.17,0.0,0.0,0.05
YSV,YOSEMITE HEADQUARTERS,6.16,6.57,16.14,2.95,6.68,13.24,1.63,2.76,1.93,0.0,0.11,2.31
YRK,YREKA,3.39,2.32,4.19,1.05,1.19,5.41,0.89,1.5,1.33,1.09,0.06,0.05
